"s","design_x","design_y","description"
,14,3,Crossable
,14,4,Crossable
,14,5,Crossable
,14,6,Crossable
,14,7,Crossable
,14,8,Crossable
,14,9,Crossable
,14,10,Crossable
,14,11,Crossable
,14,12,Crossable
,14,13,Crossable
,14,14,Crossable
,14,15,Crossable
,14,16,Crossable
,14,17,Crossable
,14,18,Crossable
,14,19,Crossable
2,14,20,Crossable
,14,21,Crossable
1,14,22,Crossable
2,14,23,Crossable
1,14,24,Crossable
2,14,25,Crossable
3,14,26,Crossable
,14,27,Crossable
3,14,28,Crossable
,14,29,Crossable
1,14,30,Crossable
,14,31,Crossable
,14,32,Crossable
,14,33,Crossable
,14,34,Crossable
,14,35,Crossable
,14,36,Crossable
,14,37,Crossable
,14,38,Crossable
,14,39,Crossable
,14,40,Crossable
,14,41,Crossable
,14,42,Crossable
,14,43,Crossable
,14,44,Crossable
,14,45,Crossable
,14,46,Crossable
,14,47,Crossable
,14,48,Crossable
,14,49,Crossable
,14,50,Crossable
2,14,51,Crossable
2,14,52,Crossable
1,14,53,Crossable
2,14,54,Crossable
4,14,55,Crossable
2,14,56,Wall
1,14,57,Wall
1,14,58,Crossable
,14,59,Crossable
,14,60,Crossable
3,14,61,Crossable
2,14,62,Crossable
2,14,63,Crossable
4,14,64,Crossable
2,14,65,Crossable
3,14,66,Crossable
5,14,67,Crossable
,14,68,Crossable
1,14,69,Crossable
,14,70,Crossable
,14,71,Crossable
1,14,72,Wall
,14,73,Wall
1,14,74,Crossable
,14,75,Crossable
4,14,76,Crossable
,14,77,Crossable
8,14,78,Crossable
11,14,79,Crossable
7,14,80,Crossable
,14,81,Crossable
7,14,82,Crossable
5,14,83,Crossable
2,14,84,Crossable
7,14,85,Crossable
6,14,86,Crossable
3,14,87,Crossable
8,14,88,Crossable
8,14,89,Crossable
9,14,90,Crossable
6,14,91,Crossable
6,14,92,Crossable
4,14,93,Crossable
4,14,94,Crossable
,14,95,Crossable
2,14,96,Crossable
,14,97,Crossable
,14,98,Crossable
,14,99,Crossable
,14,100,Crossable
,14,101,Crossable
,14,102,Crossable
,14,103,Crossable
,14,104,Shelf
,14,105,Shelf
,14,106,Shelf
,14,107,Wall
,14,108,Wall
,15,1,Wall
,15,2,Wall
,15,3,Crossable
,15,4,Crossable
,15,5,Crossable
,15,6,Crossable
,15,7,Crossable
,15,8,Crossable
,15,9,Crossable
,15,10,Crossable
,15,11,Crossable
,15,12,Crossable
,15,13,Crossable
,15,14,Crossable
,15,15,Crossable
,15,16,Crossable
,15,17,Crossable
,15,18,Crossable
1,15,19,Crossable
2,15,20,Crossable
3,15,21,Crossable
2,15,22,Crossable
2,15,23,Crossable
2,15,24,Crossable
3,15,25,Crossable
7,15,26,Crossable
4,15,27,Crossable
14,15,28,Crossable
4,15,29,Crossable
,15,30,Crossable
1,15,31,Crossable
,15,32,Crossable
,15,33,Crossable
1,15,34,Crossable
,15,35,Crossable
,15,36,Crossable
,15,37,Crossable
,15,38,Crossable
,15,39,Crossable
,15,40,Crossable
,15,41,Crossable
,15,42,Crossable
,15,43,Crossable
,15,44,Crossable
1,15,45,Crossable
,15,46,Crossable
,15,47,Crossable
,15,48,Crossable
1,15,49,Crossable
,15,50,Crossable
,15,51,Crossable
1,15,52,Crossable
,15,53,Crossable
,15,54,Crossable
1,15,55,Crossable
2,15,56,Wall
1,15,57,Wall
1,15,58,Crossable
,15,59,Crossable
,15,60,Crossable
,15,61,Crossable
1,15,62,Crossable
,15,63,Crossable
,15,64,Crossable
3,15,65,Crossable
1,15,66,Crossable
1,15,67,Crossable
1,15,68,Crossable
1,15,69,Crossable
1,15,70,Crossable
1,15,71,Crossable
,15,72,Wall
1,15,73,Wall
,15,74,Crossable
1,15,75,Crossable
10,15,76,Crossable
14,15,77,Crossable
19,15,78,Crossable
26,15,79,Crossable
10,15,80,Crossable
7,15,81,Crossable
10,15,82,Crossable
9,15,83,Crossable
8,15,84,Crossable
4,15,85,Crossable
8,15,86,Crossable
9,15,87,Crossable
5,15,88,Crossable
9,15,89,Crossable
13,15,90,Crossable
7,15,91,Crossable
10,15,92,Crossable
8,15,93,Crossable
4,15,94,Crossable
,15,95,Crossable
3,15,96,Crossable
1,15,97,Crossable
,15,98,Crossable
1,15,99,Crossable
,15,100,Crossable
,15,101,Crossable
,15,102,Crossable
,15,103,Crossable
,15,104,Shelf
,15,105,Shelf
,15,106,Shelf
,15,107,Wall
,15,108,Wall
,16,1,Wall
,16,2,Wall
,16,3,Crossable
,16,4,Crossable
,16,5,Crossable
,16,6,Crossable
,16,7,Crossable
,16,8,Crossable
,16,9,Crossable
,16,10,Crossable
,16,11,Crossable
,16,12,Crossable
,16,13,Crossable
2,16,14,Crossable
1,16,15,Crossable
3,16,16,Crossable
,16,17,Crossable
,16,18,Crossable
3,16,19,Crossable
4,16,20,Crossable
12,16,21,Crossable
6,16,22,Crossable
6,16,23,Crossable
7,16,24,Crossable
4,16,25,Crossable
4,16,26,Crossable
5,16,27,Crossable
18,16,28,Crossable
4,16,29,Crossable
6,16,30,Crossable
1,16,31,Crossable
2,16,32,Crossable
3,16,33,Crossable
2,16,34,Crossable
,16,35,Crossable
2,16,36,Crossable
2,16,37,Crossable
1,16,38,Crossable
,16,39,Crossable
,16,40,Crossable
,16,41,Crossable
,16,42,Crossable
,16,43,Crossable
,16,44,Crossable
,16,45,Crossable
,16,46,Crossable
,16,47,Crossable
,16,48,Crossable
1,16,49,Crossable
,16,50,Crossable
1,16,51,Crossable
1,16,52,Crossable
,16,53,Crossable
,16,54,Crossable
1,16,55,Crossable
1,16,56,Wall
,16,57,Wall
1,16,58,Crossable
,16,59,Crossable
1,16,60,Crossable
,16,61,Crossable
1,16,62,Crossable
1,16,63,Crossable
,16,64,Crossable
1,16,65,Crossable
,16,66,Crossable
1,16,67,Crossable
1,16,68,Crossable
,16,69,Crossable
1,16,70,Crossable
1,16,71,Crossable
,16,72,Wall
,16,73,Wall
2,16,74,Crossable
5,16,75,Crossable
18,16,76,Crossable
23,16,77,Crossable
36,16,78,Crossable
47,16,79,Crossable
30,16,80,Crossable
13,16,81,Crossable
12,16,82,Crossable
4,16,83,Crossable
9,16,84,Crossable
8,16,85,Crossable
11,16,86,Crossable
13,16,87,Crossable
10,16,88,Crossable
5,16,89,Crossable
16,16,90,Crossable
13,16,91,Crossable
11,16,92,Crossable
17,16,93,Crossable
21,16,94,Crossable
13,16,95,Crossable
2,16,96,Crossable
,16,97,Crossable
,16,98,Crossable
,16,99,Crossable
,16,100,Crossable
,16,101,Crossable
,16,102,Crossable
,16,103,Crossable
,16,104,Shelf
,16,105,Shelf
,16,106,Shelf
,16,107,Wall
,16,108,Wall
,17,1,Wall
,17,2,Wall
,17,3,Crossable
,17,4,Crossable
,17,5,Crossable
,17,6,Crossable
,17,7,Crossable
,17,8,Crossable
,17,9,Crossable
,17,10,Crossable
,17,11,Crossable
,17,12,Crossable
,17,13,Crossable
1,17,14,Crossable
,17,15,Crossable
,17,16,Crossable
,17,17,Crossable
1,17,18,Crossable
8,17,19,Crossable
14,17,20,Crossable
14,17,21,Crossable
4,17,22,Crossable
6,17,23,Crossable
10,17,24,Crossable
6,17,25,Crossable
13,17,26,Crossable
5,17,27,Crossable
5,17,28,Crossable
8,17,29,Crossable
3,17,30,Crossable
7,17,31,Crossable
2,17,32,Crossable
7,17,33,Crossable
6,17,34,Crossable
6,17,35,Crossable
11,17,36,Crossable
2,17,37,Crossable
2,17,38,Crossable
2,17,39,Crossable
1,17,40,Crossable
,17,41,Crossable
,17,42,Crossable
,17,43,Crossable
1,17,44,Crossable
,17,45,Crossable
,17,46,Crossable
,17,47,Crossable
,17,48,Crossable
2,17,49,Crossable
1,17,50,Crossable
,17,51,Crossable
1,17,52,Crossable
1,17,53,Crossable
1,17,54,Crossable
,17,55,Crossable
,17,56,Wall
1,17,57,Wall
,17,58,Wall
,17,59,Wall
,17,60,Wall
,17,61,Wall
1,17,62,Wall
1,17,63,Wall
,17,64,Wall
,17,65,Wall
1,17,66,Wall
1,17,67,Wall
,17,68,Wall
,17,69,Wall
,17,70,Wall
,17,71,Wall
,17,72,Wall
,17,73,Wall
1,17,74,Crossable
5,17,75,Crossable
37,17,76,Crossable
33,17,77,Crossable
46,17,78,Crossable
90,17,79,Crossable
42,17,80,Crossable
28,17,81,Crossable
16,17,82,Crossable
17,17,83,Crossable
12,17,84,Crossable
9,17,85,Crossable
14,17,86,Crossable
19,17,87,Crossable
12,17,88,Crossable
18,17,89,Crossable
16,17,90,Crossable
8,17,91,Crossable
8,17,92,Crossable
20,17,93,Crossable
13,17,94,Crossable
9,17,95,Crossable
4,17,96,Crossable
1,17,97,Crossable
2,17,98,Crossable
,17,99,Crossable
,17,100,Crossable
,17,101,Crossable
,17,102,Crossable
,17,103,Crossable
,17,104,Shelf
,17,105,Shelf
,17,106,Shelf
,17,107,Wall
,17,108,Wall
,18,1,Wall
,18,2,Wall
,18,3,Crossable
,18,4,Crossable
,18,5,Crossable
,18,6,Crossable
,18,7,Crossable
,18,8,Crossable
,18,9,Crossable
,18,10,Crossable
,18,11,Crossable
,18,12,Crossable
,18,13,Crossable
1,18,14,Crossable
,18,15,Shelf
1,18,16,Shelf
1,18,17,Shelf
1,18,18,Shelf
6,18,19,Shelf
9,18,20,Shelf
10,18,21,Crossable
6,18,22,Crossable
16,18,23,Crossable
15,18,24,Crossable
18,18,25,Shelf
11,18,26,Shelf
18,18,27,Shelf
2,18,28,Shelf
4,18,29,Shelf
7,18,30,Crossable
10,18,31,Crossable
2,18,32,Crossable
2,18,33,Crossable
6,18,34,Crossable
3,18,35,Crossable
6,18,36,Crossable
2,18,37,Crossable
7,18,38,Shelf
8,18,39,Shelf
5,18,40,Shelf
3,18,41,Shelf
4,18,42,Shelf
1,18,43,Shelf
1,18,44,Crossable
3,18,45,Crossable
1,18,46,Crossable
1,18,47,Crossable
,18,48,Crossable
,18,49,Crossable
1,18,50,Crossable
1,18,51,Crossable
,18,52,Crossable
,18,53,Crossable
,18,54,Crossable
,18,55,Crossable
,18,56,Wall
,18,57,Wall
,18,58,Wall
,18,59,Wall
,18,60,Wall
1,18,61,Wall
,18,62,Wall
,18,63,Wall
,18,64,Wall
,18,65,Wall
1,18,66,Wall
,18,67,Wall
,18,68,Wall
,18,69,Wall
1,18,70,Wall
,18,71,Wall
,18,72,Wall
1,18,73,Wall
1,18,74,Crossable
13,18,75,Crossable
55,18,76,Crossable
52,18,77,Crossable
49,18,78,Crossable
83,18,79,Crossable
66,18,80,Crossable
21,18,81,Crossable
12,18,82,Crossable
14,18,83,Crossable
13,18,84,Crossable
21,18,85,Crossable
13,18,86,Crossable
15,18,87,Crossable
18,18,88,Crossable
6,18,89,Crossable
5,18,90,Crossable
5,18,91,Crossable
8,18,92,Crossable
7,18,93,Crossable
14,18,94,Crossable
10,18,95,Crossable
19,18,96,Crossable
4,18,97,Crossable
2,18,98,Crossable
,18,99,Crossable
,18,100,Crossable
,18,101,Crossable
,18,102,Crossable
,18,103,Crossable
,18,104,Shelf
,18,105,Shelf
,18,106,Shelf
,18,107,Wall
,18,108,Wall
,19,1,Wall
,19,2,Wall
,19,3,Crossable
,19,4,Crossable
,19,5,Crossable
,19,6,Crossable
,19,7,Crossable
,19,8,Crossable
,19,9,Crossable
,19,10,Crossable
,19,11,Crossable
,19,12,Crossable
1,19,13,Crossable
,19,14,Crossable
,19,15,Shelf
1,19,16,Shelf
4,19,17,Shelf
2,19,18,Shelf
6,19,19,Shelf
7,19,20,Shelf
4,19,21,Crossable
4,19,22,Crossable
2,19,23,Crossable
49,19,24,Crossable
15,19,25,Shelf
5,19,26,Shelf
10,19,27,Shelf
3,19,28,Shelf
3,19,29,Shelf
4,19,30,Crossable
6,19,31,Crossable
6,19,32,Crossable
2,19,33,Crossable
4,19,34,Crossable
5,19,35,Crossable
9,19,36,Crossable
12,19,37,Crossable
15,19,38,Shelf
11,19,39,Shelf
7,19,40,Shelf
9,19,41,Shelf
19,19,42,Shelf
14,19,43,Shelf
9,19,44,Crossable
5,19,45,Crossable
7,19,46,Crossable
,19,47,Crossable
,19,48,Crossable
2,19,49,Crossable
2,19,50,Shelf
1,19,51,Shelf
,19,52,Wall
,19,53,Wall
,19,54,Crossable
,19,55,Crossable
,19,56,Crossable
2,19,57,Crossable
1,19,58,Crossable
,19,59,Crossable
1,19,60,Crossable
,19,61,Crossable
,19,62,Crossable
,19,63,Crossable
,19,64,Crossable
1,19,65,Crossable
1,19,66,Crossable
1,19,67,Crossable
,19,68,Crossable
2,19,69,Crossable
,19,70,Crossable
,19,71,Crossable
1,19,72,Crossable
1,19,73,Crossable
1,19,74,Crossable
17,19,75,Crossable
116,19,76,Crossable
46,19,77,Crossable
47,19,78,Crossable
119,19,79,Crossable
60,19,80,Crossable
16,19,81,Crossable
24,19,82,Crossable
23,19,83,Crossable
16,19,84,Crossable
18,19,85,Crossable
15,19,86,Crossable
6,19,87,Crossable
11,19,88,Crossable
3,19,89,Crossable
2,19,90,Crossable
,19,91,Crossable
,19,92,Crossable
5,19,93,Crossable
7,19,94,Crossable
14,19,95,Crossable
9,19,96,Crossable
10,19,97,Crossable
2,19,98,Crossable
,19,99,Crossable
,19,100,Crossable
1,19,101,Crossable
,19,102,Crossable
,19,103,Crossable
,19,104,Shelf
,19,105,Shelf
,19,106,Shelf
,19,107,Wall
,19,108,Wall
,20,1,Wall
,20,2,Wall
,20,3,Crossable
,20,4,Crossable
,20,5,Crossable
,20,6,Crossable
,20,7,Crossable
,20,8,Crossable
,20,9,Crossable
,20,10,Crossable
,20,11,Crossable
,20,12,Crossable
1,20,13,Crossable
,20,14,Crossable
,20,15,Shelf
1,20,16,Shelf
,20,17,Shelf
,20,18,Shelf
,20,19,Shelf
5,20,20,Shelf
6,20,21,Crossable
3,20,22,Crossable
4,20,23,Crossable
13,20,24,Crossable
16,20,25,Shelf
5,20,26,Shelf
,20,27,Shelf
1,20,28,Shelf
2,20,29,Shelf
,20,30,Crossable
,20,31,Crossable
2,20,32,Crossable
1,20,33,Crossable
16,20,34,Crossable
11,20,35,Crossable
28,20,36,Crossable
35,20,37,Crossable
8,20,38,Shelf
8,20,39,Shelf
6,20,40,Shelf
7,20,41,Shelf
6,20,42,Shelf
10,20,43,Shelf
6,20,44,Crossable
5,20,45,Crossable
5,20,46,Crossable
2,20,47,Crossable
,20,48,Crossable
1,20,49,Crossable
,20,50,Shelf
,20,51,Shelf
,20,52,Wall
,20,53,Wall
,20,54,Crossable
,20,55,Crossable
,20,56,Crossable
,20,57,Crossable
,20,58,Crossable
,20,59,Crossable
,20,60,Crossable
,20,61,Crossable
2,20,62,Crossable
,20,63,Crossable
1,20,64,Crossable
,20,65,Crossable
,20,66,Crossable
,20,67,Crossable
,20,68,Crossable
1,20,69,Crossable
1,20,70,Crossable
,20,71,Crossable
,20,72,Crossable
1,20,73,Crossable
5,20,74,Crossable
9,20,75,Crossable
28,20,76,Crossable
24,20,77,Crossable
28,20,78,Crossable
43,20,79,Crossable
22,20,80,Crossable
25,20,81,Crossable
13,20,82,Crossable
21,20,83,Crossable
22,20,84,Crossable
9,20,85,Crossable
14,20,86,Crossable
5,20,87,Crossable
4,20,88,Crossable
4,20,89,Crossable
,20,90,Crossable
,20,91,Crossable
,20,92,Crossable
1,20,93,Crossable
7,20,94,Crossable
3,20,95,Crossable
8,20,96,Crossable
6,20,97,Crossable
4,20,98,Crossable
2,20,99,Crossable
,20,100,Crossable
,20,101,Crossable
,20,102,Crossable
,20,103,Crossable
,20,104,Shelf
,20,105,Shelf
,20,106,Shelf
,20,107,Wall
,20,108,Wall
,21,1,Wall
,21,2,Wall
,21,3,Crossable
,21,4,Crossable
,21,5,Crossable
,21,6,Crossable
,21,7,Crossable
,21,8,Crossable
,21,9,Crossable
,21,10,Crossable
5,21,11,Crossable
,21,12,Crossable
,21,13,Crossable
,21,14,Crossable
1,21,15,Shelf
2,21,16,Shelf
,21,17,Shelf
6,21,18,Shelf
15,21,19,Shelf
2,21,20,Shelf
3,21,21,Crossable
6,21,22,Crossable
2,21,23,Crossable
8,21,24,Crossable
8,21,25,Shelf
9,21,26,Shelf
,21,27,Shelf
,21,28,Shelf
,21,29,Shelf
1,21,30,Crossable
1,21,31,Crossable
,21,32,Crossable
,21,33,Crossable
14,21,34,Crossable
7,21,35,Crossable
12,21,36,Crossable
12,21,37,Crossable
10,21,38,Shelf
10,21,39,Shelf
9,21,40,Shelf
7,21,41,Shelf
4,21,42,Shelf
9,21,43,Shelf
5,21,44,Crossable
6,21,45,Crossable
4,21,46,Crossable
4,21,47,Crossable
,21,48,Crossable
1,21,49,Crossable
1,21,50,Shelf
1,21,51,Shelf
,21,52,Wall
,21,53,Wall
1,21,54,Crossable
,21,55,Crossable
,21,56,Crossable
,21,57,Crossable
,21,58,Crossable
1,21,59,Crossable
2,21,60,Crossable
,21,61,Crossable
1,21,62,Crossable
,21,63,Crossable
2,21,64,Crossable
,21,65,Crossable
,21,66,Crossable
,21,67,Crossable
,21,68,Crossable
1,21,69,Crossable
1,21,70,Crossable
1,21,71,Crossable
3,21,72,Crossable
3,21,73,Crossable
7,21,74,Crossable
9,21,75,Crossable
9,21,76,Crossable
10,21,77,Crossable
13,21,78,Crossable
16,21,79,Crossable
19,21,80,Crossable
23,21,81,Crossable
14,21,82,Crossable
35,21,83,Crossable
15,21,84,Crossable
17,21,85,Crossable
15,21,86,Crossable
5,21,87,Crossable
2,21,88,Crossable
3,21,89,Crossable
,21,90,Crossable
2,21,91,Crossable
,21,92,Crossable
1,21,93,Crossable
2,21,94,Crossable
2,21,95,Crossable
12,21,96,Crossable
8,21,97,Crossable
3,21,98,Crossable
2,21,99,Crossable
3,21,100,Crossable
1,21,101,Crossable
1,21,102,Crossable
1,21,103,Crossable
,21,104,Shelf
,21,105,Shelf
,21,106,Shelf
,21,107,Wall
,21,108,Wall
,22,1,Wall
,22,2,Wall
,22,3,Crossable
,22,4,Crossable
,22,5,Crossable
,22,6,Crossable
,22,7,Crossable
,22,8,Crossable
,22,9,Crossable
1,22,10,Crossable
1,22,11,Crossable
,22,12,Crossable
,22,13,Crossable
,22,14,Crossable
1,22,15,Shelf
2,22,16,Shelf
,22,17,Shelf
3,22,18,Shelf
2,22,19,Shelf
2,22,20,Shelf
4,22,21,Crossable
2,22,22,Crossable
,22,23,Crossable
9,22,24,Crossable
10,22,25,Shelf
3,22,26,Shelf
,22,27,Shelf
,22,28,Shelf
1,22,29,Shelf
1,22,30,Crossable
,22,31,Crossable
,22,32,Crossable
2,22,33,Crossable
4,22,34,Crossable
6,22,35,Crossable
9,22,36,Crossable
5,22,37,Crossable
5,22,38,Shelf
4,22,39,Shelf
3,22,40,Shelf
4,22,41,Shelf
3,22,42,Shelf
6,22,43,Shelf
5,22,44,Crossable
8,22,45,Crossable
7,22,46,Crossable
2,22,47,Crossable
,22,48,Crossable
1,22,49,Crossable
,22,50,Shelf
1,22,51,Shelf
,22,52,Wall
,22,53,Wall
1,22,54,Crossable
,22,55,Crossable
,22,56,Crossable
,22,57,Crossable
1,22,58,Crossable
,22,59,Crossable
1,22,60,Crossable
,22,61,Crossable
,22,62,Crossable
,22,63,Crossable
1,22,64,Crossable
1,22,65,Crossable
3,22,66,Crossable
1,22,67,Crossable
1,22,68,Crossable
2,22,69,Crossable
4,22,70,Crossable
2,22,71,Crossable
5,22,72,Crossable
8,22,73,Crossable
5,22,74,Crossable
7,22,75,Crossable
4,22,76,Crossable
6,22,77,Crossable
6,22,78,Crossable
9,22,79,Crossable
9,22,80,Crossable
15,22,81,Crossable
21,22,82,Crossable
13,22,83,Crossable
6,22,84,Crossable
9,22,85,Crossable
9,22,86,Crossable
4,22,87,Crossable
5,22,88,Crossable
2,22,89,Crossable
1,22,90,Crossable
,22,91,Crossable
,22,92,Crossable
,22,93,Crossable
,22,94,Crossable
7,22,95,Crossable
6,22,96,Crossable
5,22,97,Crossable
5,22,98,Crossable
7,22,99,Crossable
3,22,100,Crossable
1,22,101,Crossable
,22,102,Crossable
,22,103,Crossable
,22,104,Shelf
,22,105,Shelf
,22,106,Shelf
,22,107,Wall
,22,108,Wall
,23,1,Wall
,23,2,Wall
,23,3,Crossable
,23,4,Crossable
,23,5,Crossable
,23,6,Crossable
,23,7,Crossable
,23,8,Crossable
,23,9,Crossable
,23,10,Crossable
1,23,11,Crossable
,23,12,Crossable
1,23,13,Crossable
1,23,14,Crossable
,23,15,Crossable
,23,16,Crossable
,23,17,Crossable
,23,18,Shelf
,23,19,Shelf
1,23,20,Shelf
1,23,21,Crossable
,23,22,Crossable
1,23,23,Crossable
2,23,24,Crossable
18,23,25,Crossable
2,23,26,Crossable
,23,27,Crossable
,23,28,Shelf
1,23,29,Shelf
,23,30,Shelf
,23,31,Crossable
1,23,32,Crossable
2,23,33,Crossable
2,23,34,Crossable
5,23,35,Crossable
9,23,36,Crossable
3,23,37,Crossable
1,23,38,Shelf
2,23,39,Shelf
2,23,40,Shelf
2,23,41,Crossable
3,23,42,Crossable
5,23,43,Crossable
7,23,44,Crossable
7,23,45,Crossable
6,23,46,Crossable
7,23,47,Crossable
4,23,48,Crossable
2,23,49,Crossable
,23,50,Shelf
1,23,51,Shelf
,23,52,Wall
1,23,53,Wall
,23,54,Crossable
,23,55,Crossable
,23,56,Crossable
,23,57,Crossable
1,23,58,Crossable
,23,59,Crossable
,23,60,Crossable
,23,61,Crossable
2,23,62,Crossable
2,23,63,Crossable
5,23,64,Crossable
5,23,65,Crossable
4,23,66,Crossable
7,23,67,Crossable
7,23,68,Crossable
2,23,69,Crossable
7,23,70,Crossable
5,23,71,Crossable
2,23,72,Crossable
7,23,73,Crossable
5,23,74,Crossable
4,23,75,Crossable
3,23,76,Crossable
5,23,77,Crossable
2,23,78,Crossable
2,23,79,Crossable
,23,80,Crossable
9,23,81,Crossable
20,23,82,Crossable
8,23,83,Crossable
5,23,84,Crossable
9,23,85,Crossable
11,23,86,Crossable
7,23,87,Crossable
5,23,88,Crossable
,23,89,Crossable
,23,90,Crossable
1,23,91,Crossable
,23,92,Crossable
,23,93,Crossable
1,23,94,Crossable
,23,95,Crossable
1,23,96,Crossable
5,23,97,Crossable
3,23,98,Crossable
3,23,99,Crossable
5,23,100,Crossable
6,23,101,Crossable
3,23,102,Crossable
1,23,103,Crossable
,23,104,Shelf
,23,105,Shelf
,23,106,Shelf
,23,107,Wall
,23,108,Wall
,24,1,Wall
,24,2,Wall
,24,3,Crossable
,24,4,Crossable
,24,5,Crossable
,24,6,Crossable
,24,7,Crossable
,24,8,Crossable
,24,9,Crossable
,24,10,Crossable
,24,11,Crossable
1,24,12,Crossable
,24,13,Crossable
2,24,14,Crossable
2,24,15,Crossable
,24,16,Crossable
,24,17,Crossable
,24,18,Shelf
1,24,19,Shelf
,24,20,Shelf
1,24,21,Crossable
1,24,22,Crossable
2,24,23,Crossable
5,24,24,Crossable
20,24,25,Crossable
1,24,26,Crossable
,24,27,Crossable
,24,28,Shelf
,24,29,Shelf
,24,30,Shelf
,24,31,Crossable
,24,32,Crossable
1,24,33,Crossable
3,24,34,Crossable
2,24,35,Crossable
3,24,36,Crossable
5,24,37,Crossable
3,24,38,Shelf
2,24,39,Shelf
1,24,40,Shelf
2,24,41,Crossable
5,24,42,Crossable
6,24,43,Crossable
8,24,44,Crossable
6,24,45,Crossable
4,24,46,Crossable
3,24,47,Crossable
4,24,48,Crossable
3,24,49,Crossable
,24,50,Shelf
,24,51,Shelf
2,24,52,Wall
1,24,53,Wall
,24,54,Crossable
2,24,55,Crossable
,24,56,Crossable
,24,57,Crossable
,24,58,Crossable
1,24,59,Crossable
,24,60,Crossable
,24,61,Crossable
1,24,62,Crossable
2,24,63,Crossable
5,24,64,Crossable
7,24,65,Crossable
7,24,66,Crossable
4,24,67,Crossable
8,24,68,Crossable
5,24,69,Crossable
2,24,70,Crossable
4,24,71,Crossable
1,24,72,Crossable
4,24,73,Crossable
3,24,74,Crossable
2,24,75,Crossable
1,24,76,Crossable
,24,77,Crossable
1,24,78,Crossable
2,24,79,Crossable
1,24,80,Crossable
3,24,81,Crossable
,24,82,Crossable
,24,83,Crossable
8,24,84,Crossable
4,24,85,Crossable
3,24,86,Crossable
8,24,87,Crossable
,24,88,Crossable
,24,89,Crossable
1,24,90,Crossable
,24,91,Crossable
,24,92,Crossable
,24,93,Crossable
,24,94,Crossable
2,24,95,Crossable
,24,96,Crossable
,24,97,Crossable
3,24,98,Crossable
2,24,99,Crossable
5,24,100,Crossable
7,24,101,Crossable
4,24,102,Crossable
4,24,103,Crossable
1,24,104,Shelf
3,24,105,Shelf
,24,106,Shelf
,24,107,Wall
,24,108,Wall
,25,1,Wall
,25,2,Wall
,25,3,Crossable
,25,4,Crossable
,25,5,Crossable
,25,6,Crossable
,25,7,Crossable
,25,8,Crossable
,25,9,Crossable
1,25,10,Crossable
1,25,11,Crossable
,25,12,Crossable
,25,13,Crossable
,25,14,Crossable
,25,15,Crossable
,25,16,Crossable
,25,17,Crossable
,25,18,Shelf
,25,19,Shelf
3,25,20,Shelf
,25,21,Crossable
,25,22,Crossable
1,25,23,Crossable
2,25,24,Crossable
8,25,25,Crossable
1,25,26,Crossable
,25,27,Crossable
,25,28,Shelf
,25,29,Shelf
,25,30,Shelf
,25,31,Crossable
,25,32,Crossable
,25,33,Crossable
3,25,34,Crossable
6,25,35,Crossable
5,25,36,Crossable
,25,37,Crossable
,25,38,Shelf
,25,39,Shelf
,25,40,Shelf
,25,41,Crossable
,25,42,Crossable
1,25,43,Crossable
1,25,44,Crossable
3,25,45,Crossable
5,25,46,Crossable
3,25,47,Crossable
2,25,48,Crossable
3,25,49,Crossable
2,25,50,Shelf
